Offense Case Type,Offense Date,Offense Time,Charges Description,Offense Street Name,Offense Cross Street,Case Closed,Agency,Officer Code,RACE,Defendant Gender
NT,2020-02-26,9:27:00,Possession Of Drug Paraphernalia,SABINE ST,,IN,Other Agency,8594,Hispanic or Latino,Male
NT,2020-02-26,9:52:00,Possession Of Drug Paraphernalia,525 North Lamar Boulevard,,IN,APD Do Not Use,7608,White,Male
NT,2020-02-26,10:55:00,Possession Of Drug Paraphernalia,600 Block Neches Street,,TERM,APD Do Not Use,3968,White,Male
NT,2020-02-26,12:01:00,Possession Of Drug Paraphernalia,500 Block East 8th Street,,TERM,APD Do Not Use,6136,White,Male
NT,2020-02-26,16:39:00,Consuming Alcohol On Premises,917 North Lamar Boulevard,,IN,APD Do Not Use,8235,White,Male
NT,2020-02-26,16:39:00,Consuming Alcohol On Premises,917 North Lamar Boulevard,,TERM,APD Do Not Use,8235,White,Female
NT,2020-02-26,17:04:00,Consuming Alcohol On Premises,917 Lamar Boulevard,,ACT,APD Do Not Use,7796,White,Male
NT,2020-02-26,17:04:00,Consuming Alcohol On Premises,917 Lamar Boulevard,,TERM,APD Do Not Use,7796,White,Male
NT,2020-02-26,17:15:00,Consuming Alcohol On Premises,917 Lamar Boulevard,,IN,APD Do Not Use,7796,White,Male
NT,2020-02-26,21:00:00,Possession Of Drug Paraphernalia,500 Block East 7th Street,,TERM,APD Do Not Use,3968,White,Male
NT,2020-02-26,23:51:00,Human Waste,RED RIVER ST,,IN,Other Agency,8140,Hispanic or Latino,Male
NT,2020-02-27,1:49:00,Consuming Alcohol In A Public Street,E 6TH AT,NECHES ST,ACT,Other Agency,8140,Black or African American,Male
NT,2020-02-27,6:10:00,Obstruction in the DACC Area Prohibited,416 West 11th Street,,IN,APD Do Not Use,3968,White,Female
NT,2020-02-27,8:25:00,Consuming Alcohol In A Public Street,500 Block East 6th Street,,IN,APD Do Not Use,4988,Hispanic or Latino,Male
NT,2020-02-27,8:30:00,Possession Of Drug Paraphernalia,500 Block East 6th Street,,IN,APD Do Not Use,4949,Black or African American,Male
NT,2020-02-27,10:04:00,Possession Of Drug Paraphernalia,200 Block East 4th Street,,TERM,APD Do Not Use,4949,White,Male
NT,2020-02-27,10:04:00,Human Waste,200 Block East 4th Street,,TERM,APD Do Not Use,4949,White,Male
NT,2020-02-27,11:20:00,Possession Of Drug Paraphernalia,500 Block East 7th Street,,IN,APD Do Not Use,4949,Hispanic or Latino,Male
NT,2020-02-27,12:45:00,Consuming Alcohol In A Public Street,600 Block Waller Creek,,IN,APD Do Not Use,3968,White,Female
NT,2020-02-27,12:45:00,Possession Of Drug Paraphernalia,600 Block Waller Creek,,IN,APD Do Not Use,3968,Black or African American,Male
NT,2020-02-27,14:56:00,Consuming Alcohol In A Public Street,400 East 7th Street,,IN,APD Do Not Use,4988,White,Male
NT,2020-02-27,15:00:00,Consuming Alcohol In A Public Street,400 Block East 7th Street,,IN,APD Do Not Use,4949,Hispanic or Latino,Male
NT,2020-02-27,15:00:00,Consuming Alcohol In A Public Street,400 Block East 7th Street,,TERM,APD Do Not Use,4949,White,Male
NT,2020-02-27,15:01:00,Consuming Alcohol In A Public Street,400 Block East 7th Street,,IN,APD Do Not Use,4988,Hispanic or Latino,Male
NT,2020-02-27,15:41:00,Consuming Alcohol In A Public Street,300 Block East 6th Street,,IN,APD Do Not Use,4988,White,Male
NT,2020-02-27,17:58:00,Obstruction in the DACC Area Prohibited,500 Block East 7th Street,,ACT,APD Do Not Use,7796,Black or African American,Female
TR,2020-02-27,18:10:00,Pedestrian Walking Against Light,East 7th Street And Neches Street,,ACT,APD Do Not Use,7796,White,Male
NT,2020-02-27,22:48:00,Obstruction in the DACC Area Prohibited,500 Block East 7th Street,,IN,APD Do Not Use,7796,Black or African American,Male
NT,2020-02-28,0:00:00,Consuming Alcohol In A Public Street,700 Block Waller Creek,,IN,APD Do Not Use,7758,White,Male
NT,2020-02-28,0:11:00,Park Curfew Violation,WALLET CREEK,,TERM,Other Agency,8140,Black or African American,Male
NT,2020-02-28,2:30:00,Human Waste,500 Block Trinity Street,,IN,APD Do Not Use,7796,White,Male
NT,2020-02-28,8:15:00,Possession Of Drug Paraphernalia,500 Block East 6th Street,,IN,APD Do Not Use,7284,Black or African American,Male
NT,2020-02-28,8:15:00,Possession Of Drug Paraphernalia,500 Block East 6th Street,,IN,APD Do Not Use,7284,Black or African American,Male
NT,2020-02-28,8:30:00,Possession Of Drug Paraphernalia,500 Block East 6th Street,,IN,APD Do Not Use,6136,White,Male
NT,2020-02-28,9:00:00,Possession Of Drug Paraphernalia,1115 Block San Jacinto Street,,IN,APD Do Not Use,4949,Black or African American,Male
NT,2020-02-28,9:06:00,Possession Of Drug Paraphernalia,200 Block East 6th Street,,TERM,APD Do Not Use,6145,Black or African American,Male
TR,2020-02-28,9:10:00,Pedestrian On Roadway,700 Block Neches Street,,IN,APD Do Not Use,3968,Hispanic or Latino,Male
NT,2020-02-28,9:10:00,Consuming Alcohol In A Public Street,700 Block Neches Street,,IN,APD Do Not Use,3968,Hispanic or Latino,Male
NT,2020-02-28,9:56:00,Possession Of Drug Paraphernalia,500 Block East 6th Street,,IN,APD Do Not Use,6145,White,Male
NT,2020-02-28,10:15:00,Smoking - Public Place,700 Block Waller Creek,,TERM,APD Do Not Use,7043,Black or African American,Female
NT,2020-02-28,10:35:00,Possession Of Drug Paraphernalia,700 Block Trinity Street,,TERM,APD Do Not Use,7400,Black or African American,Male
TR,2020-02-28,10:36:00,Pedestrian Walking Against Light,7th Street And Neches Street,,ACT,APD Do Not Use,6290,White,Male
NT,2020-02-28,12:27:00,Possession Of Drug Paraphernalia,East 5th Street And Brazos Street,,TERM,APD Do Not Use,8594,White,Male
NT,2020-02-28,13:08:00,Possession Of Drug Paraphernalia,600 Block Neches Street,,IN,APD Do Not Use,7451,Black or African American,Male
NT,2020-02-28,20:40:00,Public Intoxication,North Ih 35 And,East 6th Street,IN,APD Do Not Use,7221,Black or African American,Male
NT,2020-02-28,21:40:00,Possession Of Drug Paraphernalia,500 Block East 6th Street,,IN,APD Do Not Use,7451,Black or African American,Male
NT,2020-02-28,21:53:00,Possession Of Drug Paraphernalia,500 Block East 6th Street,,IN,APD Do Not Use,6145,Hispanic or Latino,Male
NT,2020-02-28,22:38:00,Obstruction in the DACC Area Prohibited,500 Block East 7th Street,,TERM,APD Do Not Use,7796,Black or African American,Male
NT,2020-02-28,22:43:00,Human Waste,600 Block Neches Street,,IN,APD Do Not Use,7785,White,Female
NT,2020-02-29,0:00:00,Possession Of Drug Paraphernalia,7th Street And Red River Street,,IN,APD Do Not Use,6136,Black or African American,Male
NT,2020-02-29,2:30:00,Human Waste,East 7th Street And Neches Street,,IN,APD Do Not Use,8126,White,Male
NT,2020-02-29,2:39:00,Human Waste,500 Block Trinity Street,,IN,APD Do Not Use,8289,Black or African American,Male
NT,2020-02-29,10:01:00,Possession Of Drug Paraphernalia,600 Block Neches Street,,TERM,APD Do Not Use,6136,Hispanic or Latino,Male
NT,2020-02-29,10:33:00,Possession Of Drug Paraphernalia,500 Block East 6th Street,,IN,APD Do Not Use,6145,White,Male
NT,2020-02-29,10:45:00,Possession Of Drug Paraphernalia,600 Block Trinity Street,,IN,APD Do Not Use,7284,White,Male
NT,2020-02-29,14:30:00,Possession Of Drug Paraphernalia,6th Street And Neches Street,,IN,APD Do Not Use,7400,Hispanic or Latino,Male
NT,2020-02-29,15:30:00,Minor Consuming Alcohol,320 East 6th Street,,TERM,APD Do Not Use,6627,White,Male
TR,2020-02-29,18:10:00,Pedestrian Walking Against Light,500 Block East 7th Street,,TERM,APD Do Not Use,7796,Black or African American,Male
NT,2020-03-01,0:00:00,Pedestrian In Roadway/City Ordinance,700 Block Congress Avenue,,IN,APD Do Not Use,6290,White,Male
NT,2020-03-01,0:49:00,Public Intoxication,East 7th Street,And Trinity Street,IN,APD Do Not Use,8968,Hispanic or Latino,Male
NT,2020-03-01,1:25:00,Public Intoxication,323 East 6th Street,,IN,APD Do Not Use,8905,Hispanic or Latino,Male
NT,2020-03-01,2:00:00,Disorderly Conduct - Fighting,400 Block East 6th Street,,ACT,APD Do Not Use,7780,Hispanic or Latino,Female
NT,2020-03-01,2:00:00,Disorderly Conduct - Fighting,400 Block East 6th Street,,TERM,APD Do Not Use,7780,Hispanic or Latino,Female
NT,2020-03-01,8:45:00,Possession Of Drug Paraphernalia,600 Block Trinity Street,,IN,APD Do Not Use,3968,White,Female
NT,2020-03-01,8:53:00,Smoking - Public Place,600 Block Sabine Street,,IN,APD Do Not Use,4973,Black or African American,Male
NT,2020-03-01,8:55:00,Smoking - Public Place,600 Block Sabine Street,,TERM,APD Do Not Use,7433,Black or African American,Male
TR,2020-03-01,9:31:00,Pedestrian On Roadway,200 Block East 6th Street,,TERM,APD Do Not Use,7043,White,Male
NT,2020-03-01,9:50:00,Possession Of Drug Paraphernalia,600 Block Neches Street,,IN,APD Do Not Use,7400,Hispanic or Latino,Male
NT,2020-03-01,10:01:00,Human Waste,700 Block East 7th Street,,TERM,APD Do Not Use,6145,Hispanic or Latino,Male
NT,2020-03-01,10:15:00,Smoking - Public Place,600 Block Sabine Street,,IN,APD Do Not Use,7433,Black or African American,Male
NT,2020-03-01,13:20:00,Consuming Alcohol In A Public Street,700 Block Neches Street,,IN,APD Do Not Use,4988,Hispanic or Latino,Male
NT,2020-03-01,13:52:00,Consuming Alcohol In A Public Street,700 Block East 7th Street,,IN,APD Do Not Use,7451,White,Male
TR,2020-03-01,17:27:00,Pedestrian Walking Against Light,Ih 35 Service Road,East 7th Street,TERM,APD Do Not Use,8221,Black or African American,Male
NT,2020-03-01,21:00:00,Possession Of Drug Paraphernalia,500 Block Brazos Street,,IN,APD Do Not Use,7284,Black or African American,Male
NT,2020-03-01,21:05:00,Obstruction in the DACC Area Prohibited,500 Block East 7th Street,,IN,APD Do Not Use,7796,Black or African American,Male
NT,2020-03-01,23:44:00,Human Waste,400 Block East 6th Street,,ACT,APD Do Not Use,8968,White,Male
NT,2020-03-02,0:00:00,Human Waste,600 Block East 6th Street,,TERM,APD Do Not Use,8674,Black or African American,Female
NT,2020-03-02,0:00:00,Public Intoxication,505 East 6th Street,,TERM,APD Do Not Use,8190,White,Male
NT,2020-03-02,0:01:00,Public Intoxication,West 5th Street And,Nueces Street,ACT,APD Do Not Use,7786,White,Male
NT,2020-03-02,0:03:00,Disorderly Conduct - Fighting,401 East 6th Street,,TERM,APD Do Not Use,8674,White,Male
TR,2020-03-02,6:35:00,Pedestrian Walking Against Light,6th Street And Neches Street,,IN,APD Do Not Use,7284,White,Male
TR,2020-03-02,6:45:00,Pedestrian Walking Against Light,East 6th Street And Neches Street,,IN,APD Do Not Use,7451,White,Male
NT,2020-03-02,8:10:00,Possession Of Drug Paraphernalia,600 Block East 6th Street,,IN,APD Do Not Use,7284,White,Male
NT,2020-03-02,8:50:00,Possession Of Drug Paraphernalia,600 Block Neches Street,,ACT,APD Do Not Use,7451,Black or African American,Male
NT,2020-03-02,10:05:00,Consuming Alcohol In A Public Street,700 Block Neches Street,,IN,APD Do Not Use,4988,White,Male
NT,2020-03-02,10:10:00,Possession Of Drug Paraphernalia,600 Block Neches Street,,ACT,APD Do Not Use,7284,Black or African American,Male
NT,2020-03-02,15:30:00,Possession Of Drug Paraphernalia,500 Block Brazos Street,,IN,APD Do Not Use,5193,Hispanic or Latino,Male
NT,2020-03-02,16:00:00,Littering,500 Block Congress Avenue,,IN,APD Do Not Use,7408,White,Male
NT,2020-03-02,17:55:00,Pedestrian In Roadway/City Ordinance,600 Block North Ih 35,,TERM,APD Do Not Use,7804,White,Female
NT,2020-03-02,18:50:00,Obstruction in the DACC Area Prohibited,500 Block East 7th Street,,TERM,APD Do Not Use,8235,White,Male
NT,2020-03-02,18:50:00,Possession Of Drug Paraphernalia,500 Block East 7th Street,,ACT,APD Do Not Use,8235,White,Male
NT,2020-03-03,0:05:00,Human Waste,E 6TH ST,S ALLEY,ACT,Other Agency,8140,Black or African American,Male
TR,2020-03-03,0:17:00,Pedestrian Crossing Midblock,E 6TH ST,NECYES ST,IN,Other Agency,8140,White,Female
NT,2020-03-03,8:00:00,Consuming Alcohol In A Public Street,600 Block Sabine Street,,IN,APD Do Not Use,6136,Hispanic or Latino,Male
NT,2020-03-03,8:06:00,Consuming Alcohol In A Public Street,600 Block Sabine Street,,IN,APD Do Not Use,4988,Hispanic or Latino,Male
NT,2020-03-03,10:30:00,Possession Of Drug Paraphernalia,600 Block Neches Street,,TERM,APD Do Not Use,3968,Hispanic or Latino,Male
NT,2020-03-03,11:00:00,Criminal Mischief-Destruction Of Prop,611 Congress Avenue,,IN,APD Do Not Use,7611,White,Male
NT,2020-03-03,12:30:00,Possession Of Drug Paraphernalia,600 Block Sabine Street,,IN,APD Do Not Use,6136,White,Female
NT,2020-03-03,15:35:00,Possession Of Drug Paraphernalia,500 Block San Jacinto Street,,IN,APD Do Not Use,6136,Black or African American,Male
TR,2020-03-03,15:38:00,Pedestrian On Roadway,600 Block Brazos Street,,ACT,APD Do Not Use,7796,White,Male
NT,2020-03-03,22:05:00,Obstruction in the DACC Area Prohibited,TRIM TY ST,,IN,Other Agency,8140,White,Male
NT,2020-03-03,22:32:00,Park Curfew Violation,SABINE ST,,IN,Other Agency,8140,White,Male
NT,2020-03-04,1:24:00,Public Intoxication,714 East 8th Street,,IN,APD Do Not Use,8139,Black or African American,Male
NT,2020-03-04,14:27:00,Possession Of Drug Paraphernalia,300 Block East 6th Street,,IN,APD Do Not Use,6136,Black or African American,Male
NT,2020-03-04,16:50:00,Obstruction in the DACC Area Prohibited,500 Block East 7th Street,,ACT,APD Do Not Use,7796,Black or African American,Male
NT,2020-03-04,17:16:00,Smoking - Public Place,East 6th Street And Brazos Street,,ACT,APD Do Not Use,7796,Black or African American,Male
NT,2020-03-04,17:16:00,Consuming Alcohol In A Public Street,East 6th Street And Brazos Street,,IN,APD Do Not Use,7796,Black or African American,Male
NT,2020-03-04,18:25:00,Public Intoxication,500 Block East 7th Street,,IN,APD Do Not Use,8110,Hispanic or Latino,Male
NT,2020-03-04,18:45:00,Obstruction in the DACC Area Prohibited,500 Block East 7th Street,,IN,APD Do Not Use,7796,Hispanic or Latino,Male
NT,2020-03-04,23:00:00,Possession Of Drug Paraphernalia,600 Block Neches Street,,IN,APD Do Not Use,8674,Black or African American,Male
NT,2020-03-04,23:10:00,Possession Of Drug Paraphernalia,600 Block Neches Street,,IN,APD Do Not Use,8140,Black or African American,Male
NT,2020-03-05,0:05:00,Public Intoxication,800 Block Trinity Street,,ACT,APD Do Not Use,7284,White,Female
NT,2020-03-05,0:07:00,Human Waste,600 Block Neches Street,,TERM,APD Do Not Use,7511,Black or African American,Male
NT,2020-03-05,1:52:00,Disregard Order Of A Police Officer,E 6TH ST,,TERM,Other Agency,8140,White,Male
NT,2020-03-05,9:50:00,Possession Of Drug Paraphernalia,600 Block Neches Street,,IN,APD Do Not Use,4988,Black or African American,Male
NT,2020-03-05,10:00:00,Possession Of Drug Paraphernalia,500 East 6th Street,,TERM,APD Do Not Use,4988,White,Female
NT,2020-03-05,10:53:00,Consuming Alcohol In A Public Street,600 Block Red River Street,,IN,APD Do Not Use,4988,,
NT,2020-03-05,17:25:00,Pedestrian In Roadway/City Ordinance,100 Block West 8th Street,,IN,APD Do Not Use,8235,Hispanic or Latino,Male
NT,2020-03-05,18:45:00,Obstruction in the DACC Area Prohibited,700 Block Red River Street,,TERM,APD Do Not Use,7796,White,Male
NT,2020-03-05,19:51:00,Public Intoxication,320 East 6th Street,,ACT,APD Do Not Use,8221,Hispanic or Latino,Male
NT,2020-03-05,22:00:00,Possession Of Drug Paraphernalia,400 Block East 6th Street,,IN,APD Do Not Use,8235,White,Male
NT,2020-03-05,22:00:00,Human Waste,400 Block East 6th Street,,IN,APD Do Not Use,8235,White,Male
NT,2020-03-05,22:00:00,Human Waste,600 Block East 6th Street,,IN,APD Do Not Use,8235,Black or African American,Male
NT,2020-03-05,22:10:00,Consuming Alcohol In A Public Street,400 Block East 6th Street,,IN,APD Do Not Use,7796,White,Male
NT,2020-03-06,10:30:00,Possession Of Drug Paraphernalia,600 Block Trinity Street,,ACT,APD Do Not Use,7400,Hispanic or Latino,Male
NT,2020-03-08,0:30:00,Possession Of Drug Paraphernalia,80 Block Rainey Street,,IN,APD Do Not Use,7804,White,Male
NT,2020-03-08,1:08:00,Minor Consuming Alcohol,400 Block East 6th Street,,TERM,APD Do Not Use,7945,White,Male
NT,2020-03-08,1:08:00,Minor Consuming Alcohol,400 BLOCK EAST 6TH STREET,,TERM,APD Do Not Use,7945,White,Male
NT,2020-03-08,1:08:00,Misrepresentation Of Age By Minor,400 BLOCK EAST 6TH STREET,,TERM,APD Do Not Use,7945,White,Male
NT,2020-03-08,3:05:00,Disorderly Conduct - Fighting,411 East 6th Street,,IN,APD Do Not Use,7785,Hispanic or Latino,Male
NT,2020-03-08,3:07:00,Public Intoxication,400 Block East 6th Street,,TERM,APD Do Not Use,7945,White,Male
NT,2020-03-08,3:15:00,Disorderly Conduct - Fighting,402 East 6th Street,,IN,APD Do Not Use,7836,Hispanic or Latino,Male
NT,2020-03-08,18:25:00,Disorderly Conduct-Indecent Exposure #,North Lamar Boulevard,15th Street,TERM,APD Do Not Use,8432,White,Female
NT,2020-03-08,22:15:00,Littering,600 Block Trinity Street,,TERM,APD Do Not Use,7804,Black or African American,Male
NT,2020-03-08,23:35:00,Pedestrian Crossing Midblock,400 Block East 6th Street,,TERM,APD Do Not Use,8126,Hispanic or Latino,Male
NT,2020-03-09,1:42:00,Theft Of Service,402 East 6th Street,,IN,APD Do Not Use,7804,Black or African American,Male
NT,2020-03-09,18:40:00,Possession Of Drug Paraphernalia,100 Block East 8th Street,,IN,APD Do Not Use,7796,Black or African American,Male
NT,2020-03-09,18:40:00,Human Waste,100 Block East 8th Street,,IN,APD Do Not Use,7796,Black or African American,Male
TR,2020-03-10,0:00:00,Pedestrian On Roadway,500 Block East 7th Street,,ACT,APD Do Not Use,6136,Black or African American,Male
NT,2020-03-10,0:24:00,Obstruction in the DACC Area Prohibited,500 Block East 7th Street,,TERM,APD Do Not Use,7945,Black or African American,Male
NT,2020-03-10,0:39:00,Obstruction in the DACC Area Prohibited,500 Block East 7th Street,,IN,APD Do Not Use,8747,Black or African American,Male
NT,2020-03-10,1:24:00,Obstruction in the DACC Area Prohibited,500 Block East 7th Street,,IN,APD Do Not Use,7887,Black or African American,Male
NT,2020-03-10,5:50:00,Disorderly Conduct - Fighting,7th Street And Ih 35,,ACT,APD Do Not Use,7345,Black or African American,Male
NT,2020-03-10,5:52:00,Disorderly Conduct - Fighting,7th Street And Ih 35,,IN,APD Do Not Use,7492,Black or African American,Male
NT,2020-03-10,8:58:00,Camping In A Public Place,500 Block Congress Avenue,,TERM,APD Do Not Use,4988,White,Male
NT,2020-03-10,9:50:00,Possession Of Drug Paraphernalia,500 Block Trinity Street,,ACT,APD Do Not Use,4556,White,Male
NT,2020-03-10,17:00:00,Possession Of Drug Paraphernalia,525 Block North Lamar Boulevard,,ACT,APD Do Not Use,8235,White,Male
TR,2020-03-10,18:15:00,Pedestrian Walking Against Light,Neches Street And East 7th Street,,IN,APD Do Not Use,7796,Hispanic or Latino,Male
NT,2020-03-10,18:33:00,Possession Of Drug Paraphernalia,500 Block East 7th Street,,ACT,APD Do Not Use,7796,Black or African American,Female
NT,2020-03-10,19:14:00,Possession Of Drug Paraphernalia,East 6th Street And,Congress Avenue,ACT,APD Do Not Use,7872,White,Male
NT,2020-03-10,19:14:00,Public Intoxication,East 6th Street And,Congress Avenue,ACT,APD Do Not Use,7872,White,Male
NT,2020-03-10,23:36:00,Public Intoxication,600 Block Red River Street,,IN,APD Do Not Use,8140,Black or African American,Male
NT,2020-03-11,6:35:00,Consuming Alcohol In A Public Street,600 Block Sabine Street,,ACT,APD Do Not Use,7203,Black or African American,Male
NT,2020-03-11,11:40:00,Possession Of Drug Paraphernalia,600 Block Neches Street,,IN,APD Do Not Use,3968,White,Male
NT,2020-03-11,12:20:00,Possession Of Drug Paraphernalia,500 Block San Jacinto Street,,IN,APD Do Not Use,6145,White,Male
NT,2020-03-11,15:15:00,Possession Of Drug Paraphernalia,422 Guadalupe Street,,ACT,APD Do Not Use,4949,White,Male
NT,2020-03-11,16:30:00,Possession Of Drug Paraphernalia,500 Block Brazos Street,,TERM,APD Do Not Use,4949,White,Male
NT,2020-03-11,16:45:00,Possession Of Drug Paraphernalia,600 Block Neches Street,,ACT,APD Do Not Use,4949,Hispanic or Latino,Female
NT,2020-03-11,18:29:00,Public Intoxication,3rd Street And,Guadalupe Street,ACT,APD Do Not Use,8390,White,Male
NT,2020-03-11,22:06:00,Obstruction in the DACC Area Prohibited,NECHES ST,,ACT,Other Agency,8140,Black or African American,Male
NT,2020-03-11,22:06:00,Obstruction in the DACC Area Prohibited,NECHES ST,,ACT,Other Agency,8140,White,Male
NT,2020-03-11,22:06:00,Obstruction in the DACC Area Prohibited,NECHES ST,,TERM,Other Agency,8140,White,Male
NT,2020-03-12,0:00:00,Public Intoxication,Sandra Muraida Way And,West Cesar Chavez,TERM,APD Do Not Use,7882,White,Male
NT,2020-03-12,0:00:00,Public Intoxication,600 Block Congress Avenue,,TERM,APD Do Not Use,8110,Hispanic or Latino,Male
TR,2020-03-12,1:58:00,Pedestrian On Roadway,E 6TH ST,,TERM,Other Agency,8140,Black or African American,Male
NT,2020-03-12,2:31:00,Human Waste,E 6TH ST,,IN,Other Agency,8140,White,Male
NT,2020-03-12,4:15:00,Public Intoxication,500 Block East 7th Street,,TERM,APD Do Not Use,8789,Hispanic or Latino,Male
NT,2020-03-12,6:03:00,Smoking - Public Place,600 Block Sabine Street,,IN,APD Do Not Use,4988,Black or African American,Male
NT,2020-03-12,6:03:00,Smoking - Public Place,600 Block Sabine Street,,IN,APD Do Not Use,4988,White,Male
NT,2020-03-12,8:37:00,Consuming Alcohol In A Public Street,422 Guadalupe Street,,IN,APD Do Not Use,4988,White,Male
NT,2020-03-12,9:00:00,Possession Of Drug Paraphernalia,400 Block East 7th Street,,IN,APD Do Not Use,3968,Hispanic or Latino,Male
NT,2020-03-12,11:15:00,Manifesting - Drugs,600 Block Sabine Street,,IN,APD Do Not Use,7611,White,Male
NT,2020-03-12,17:00:00,Consuming Alcohol In A Public Street,East 6th Street And Brazos Street,,IN,APD Do Not Use,7884,White,Male
NT,2020-03-12,17:30:00,Consuming Alcohol In A Public Street,500 Block East 7th Street,,IN,APD Do Not Use,7804,Black or African American,Male
NT,2020-03-12,18:12:00,Littering,East 6th Street And Sabine Street,,IN,APD Do Not Use,7872,Black or African American,Male
NT,2020-03-13,9:06:00,Possession Of Drug Paraphernalia,500 Block Trinity Street,,IN,APD Do Not Use,7433,Hispanic or Latino,Male
NT,2020-03-13,10:00:00,Pedestrian In Roadway/City Ordinance,214 East 6th Street,,TERM,APD Do Not Use,5666,Black or African American,Male
NT,2020-03-13,10:00:00,Simple Assault By Contact,200 Block East 6th Street,,TERM,APD Do Not Use,5666,Black or African American,Male
NT,2020-03-13,10:44:00,Possession Of Drug Paraphernalia,7th Street And Neches,,IN,APD Do Not Use,7345,White,Male
NT,2020-03-13,10:47:00,Littering,400 Block East 7th Street,,TERM,APD Do Not Use,7043,White,Male
NT,2020-03-13,14:26:00,Camping In A Public Place,Congress Avenue And 4th Street,,IN,APD Do Not Use,8565,Black or African American,Female
NT,2020-03-13,23:00:00,Consuming Alcohol In A Public Street,500 Block East 7th Street,,ACT,APD Do Not Use,8674,Black or African American,Male
NT,2020-03-13,23:40:00,Human Waste,200 Block East 6th Street,,TERM,APD Do Not Use,8674,White,Male
NT,2020-03-13,23:44:00,Human Waste,200 Block East 6th Street,,ACT,APD Do Not Use,8126,White,Male
NT,2020-03-14,0:00:00,Public Intoxication,East 6th Street And,Trinity Street,TERM,APD Do Not Use,8139,Hispanic or Latino,Male
NT,2020-03-14,1:00:00,Public Intoxication,300 Block East 6th Street,,ACT,APD Do Not Use,8905,Hispanic or Latino,Male
NT,2020-03-14,2:18:00,Public Intoxication,500 Block Trinity Street,,IN,APD Do Not Use,7945,White,Male
NT,2020-03-14,8:51:00,Possession Of Drug Paraphernalia,500 Block Brazos Street,,IN,APD Do Not Use,7433,White,Male
NT,2020-03-14,8:51:00,Disorderly Conduct-Indecent Exposure #,600 Block Neches Street,,IN,APD Do Not Use,6145,Hispanic or Latino,Male
NT,2020-03-14,10:45:00,Consuming Alcohol In A Public Street,600 Block Waller Creek,,IN,APD Do Not Use,4973,White,Male
NT,2020-03-14,11:25:00,Possession Of Drug Paraphernalia,411 East 7th Street,,TERM,APD Do Not Use,4988,White,Male
TR,2020-03-14,12:30:00,Pedestrian Walking Against Light,6th Street And Brazos Street,,IN,APD Do Not Use,6144,White,Female
NT,2020-03-14,12:39:00,Possession Of Drug Paraphernalia,600 Block Brazos Street,,TERM,APD Do Not Use,6144,White,Male
NT,2020-03-14,12:44:00,Possession Of Drug Paraphernalia,600 Block Brazos Street,,IN,APD Do Not Use,5635,Black or African American,Male
NT,2020-03-14,15:36:00,Possession Of Drug Paraphernalia,700 Block East 7th Street,,TERM,APD Do Not Use,5635,White,Male
NT,2020-03-14,16:01:00,Consuming Alcohol In A Public Street,700 Block East 7th Street,,TERM,APD Do Not Use,6144,White,Male
TR,2020-03-15,0:01:00,Pedestrian On Roadway,200 Block East 6th Street,,TERM,APD Do Not Use,6136,Black or African American,Male
NT,2020-03-15,7:00:00,Possession Of Drug Paraphernalia,600 Block Waller Creek,,TERM,APD Do Not Use,3968,Black or African American,Female
NT,2020-03-15,10:10:00,Possession Of Drug Paraphernalia,500 Block East 6th Street,,IN,APD Do Not Use,3968,White,Male
NT,2020-03-15,10:10:00,Possession Of Drug Paraphernalia,500 Block East 6th Street,,ACT,APD Do Not Use,3968,Black or African American,Male
NT,2020-03-15,21:02:00,Possession Of Drug Paraphernalia,NECHES ST,,ACT,Other Agency,8140,White,Female
TR,2020-03-15,21:35:00,Pedestrian Walking Against Light,E 6TH ST,NECHES ST,IN,Other Agency,8140,Hispanic or Latino,Female
NT,2020-03-15,23:00:00,Public Intoxication,500 Block East 7th Street,,IN,APD Do Not Use,8674,,
NT,2020-03-15,23:05:00,Human Waste,500 Block East 7th Street,,TERM,APD Do Not Use,8140,,Male
NT,2020-03-15,23:35:00,Consuming Alcohol In A Public Street,500 Block East 7th Street,,TERM,APD Do Not Use,7796,Black or African American,Male
NT,2020-03-15,23:35:00,Possession Of Drug Paraphernalia,500 Block East 7th Street,,TERM,APD Do Not Use,7796,Black or African American,Male
NT,2020-03-15,23:55:00,Human Waste,700 Block East 6th Street,,IN,APD Do Not Use,8235,Asian,Male
NT,2020-03-16,0:00:00,Obstruction in the DACC Area Prohibited,500 Block East 7th Street,,ACT,APD Do Not Use,7796,Hispanic or Latino,Male
TR,2020-03-16,1:51:00,Pedestrian On Roadway,East 6th Street,Trinity Street,IN,APD Do Not Use,8140,Hispanic or Latino,Male
NT,2020-03-16,11:21:00,Pedestrian In Roadway/City Ordinance,600 Block Congress Avenue,,ACT,APD Do Not Use,7408,White,Female
NT,2020-03-16,16:19:00,Consuming Alcohol In A Public Street,500 Block Guadalupe Street,,ACT,APD Do Not Use,8594,White,Male
NT,2020-03-16,16:58:00,Obstruction in the DACC Area Prohibited,500 Block East 6th Street,,ACT,APD Do Not Use,7408,Hispanic or Latino,Male
NT,2020-03-16,16:58:00,Obstruction in the DACC Area Prohibited,500 Block East 6th Street,,ACT,APD Do Not Use,8594,Hispanic or Latino,Male
NT,2020-03-16,17:18:00,Simple Assault By Contact-Family,21st Street,Rio Grande Street,IN,APD Do Not Use,8968,White,Male
